Date,Open,High,Low,Close,Volume,SMA_50,Daily_Return
2015-02-28,253.5200042724609,254.69200134277344,249.47900390625,254.26300048828125,13949300,233.3049203491211,0.0017137492852363
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,233.01304046630852,0.0233576861357058
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,233.2132406616211,0.0594461911316972
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,233.4913607788086,0.0218811699788168
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,234.4359811401368,-0.0305641616971683
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,236.3974813842773,0.0113002153725705
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,237.65506134033205,-0.0125101093383158
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,239.01834106445312,0.0129728497020171
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,240.52022125244144,-0.0069028292674304
2015-03-09,274.81201171875,292.70098876953125,273.8930053710937,289.60699462890625,59178200,242.1055810546875,0.0555960201254011
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,243.6435614013672,0.0074342649751175
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,245.3448413085937,0.0158314638144545
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,246.69398132324216,-0.0068324473444376
2015-03-13,294.1180114746094,294.4979858398437,285.3370056152344,285.3370056152344,31421500,247.73260131835937,-0.0306331769615999
2015-03-14,284.4419860839844,286.3420104980469,280.9760131835937,281.885009765625,22612300,248.7127215576172,-0.0120979605928305
2015-03-15,281.42498779296875,286.52899169921875,280.9960021972656,286.3930053710937,11970100,249.48364166259765,0.0159923211568324
2015-03-16,285.6849975585937,294.11199951171875,285.6849975585937,290.5929870605469,21516100,250.22114135742189,0.0146650986954481
2015-03-17,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,21497200,250.4617816162109,-0.0175089640985529
2015-03-18,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,57008000,250.31826171875,-0.1022959077874363
2015-03-19,255.8800048828125,264.2439880371094,248.6360015869141,260.9280090332031,52732000,250.8585220336914,0.0180609272759617
2015-03-20,260.9559936523437,264.8479919433594,259.1619873046875,261.7489929199219,18456700,251.42324188232425,0.0031463999965379
2015-03-21,261.6440124511719,262.1960144042969,255.6499938964844,260.0249938964844,17130100,252.09524169921875,-0.0065864590507324
2015-03-22,259.9169921875,269.7470092773437,259.5899963378906,267.9599914550781,18438100,253.10516143798827,0.0305162878371325
2015-03-23,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,22811900,253.9005212402344,-0.0045529230467513
2015-03-24,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,40073700,254.04784118652344,-0.0792719119285133
2015-03-25,247.4720001220703,249.19000244140625,236.51499938964844,246.197006225586,35866900,254.42642120361327,0.0024512103336411
2015-03-26,246.2760009765625,254.35400390625,244.90499877929688,248.5319976806641,25730000,254.8600012207031,0.0094842398405876
2015-03-27,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,17274900,255.4583615112305,-0.0060474737123684
2015-03-28,246.9750061035156,254.2050018310547,246.9750061035156,252.79800415039065,16040900,256.0690014648437,0.0233535213674864
2015-03-29,252.7400054931641,253.13900756835932,240.8500061035156,242.71299743652344,21699400,256.36818145751954,-0.0398935377190223
2015-03-30,242.8789978027344,249.24200439453125,239.2140045166016,247.5260009765625,23009600,256.85046142578125,0.01983001978004
2015-03-31,247.45399475097656,248.72999572753903,242.738998413086,244.2239990234375,22672000,257.33274139404296,-0.0133400206042906
2015-04-01,244.22300720214844,247.5410003662109,241.16000366210932,247.27200317382807,22877200,257.8814013671875,0.0124803629560505
2015-04-02,247.0890045166016,254.46099853515625,245.4160003662109,253.0050048828125,26272600,258.55780151367185,0.023185001275515
2015-04-03,253.07400512695312,256.0429992675781,251.8789978027344,254.322006225586,23146600,259.2089614868164,0.0052054359295519
2015-04-04,254.2910003662109,255.25799560546875,251.1000061035156,253.697006225586,12493500,259.5743615722656,-0.0024575144293476
2015-04-05,253.7610015869141,260.67498779296875,251.94200134277344,260.5979919433594,19649200,259.63990112304685,0.0272016836952231
2015-04-06,260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,20034200,260.05324127197264,-0.0195933495525088
2015-04-07,255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,18467400,260.4399810791016,-0.0090492527319163
2015-04-08,253.06399536132807,253.8470001220703,244.21499633789065,245.02200317382807,30086400,260.4682211303711,-0.0322220939171924
2015-04-09,244.75100708007807,246.1179962158203,239.3999938964844,243.67599487304688,21643500,260.61522094726564,-0.0054934180740753
2015-04-10,243.69400024414065,243.69400024414065,232.77099609375,236.072006225586,28882000,260.5310009765625,-0.0312053251343964
2015-04-11,236.01600646972656,239.53700256347656,234.1750030517578,236.552001953125,16365200,260.38646087646487,0.0020332598312413
2015-04-12,236.53500366210932,237.72799682617188,233.4949951171875,236.1529998779297,12387900,260.2188409423828,-0.0016867414855967
2015-04-13,235.9499969482422,236.9349975585937,221.9960021972656,224.5870056152344,31181800,259.99104095458983,-0.048976698448353
2015-04-14,224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,31719000,259.5963809204102,-0.024168847250684
2015-04-15,219.072998046875,223.8329925537109,218.6490020751953,223.8329925537109,22562000,259.2983407592773,0.0213269637321513
2015-04-16,223.91700744628903,229.6719970703125,223.91700744628903,228.572998046875,24805400,259.12040069580075,0.0211765273701849
2015-04-17,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,20429800,258.8495208740234,-0.0248979289387814
2015-04-18,222.85299682617188,224.3159942626953,220.87600708007807,223.3560028076172,12939000,258.24008087158205,0.0021266814520228
2015-04-19,223.4559936523437,226.35299682617188,222.3730010986328,222.6000061035156,15021500,257.60682098388673,-0.003384716303115
2015-04-20,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007807,18364700,256.8953012084961,0.0091015315409306
2015-04-21,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,24978000,256.08728088378905,0.0473809344280893
2015-04-22,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,23847900,255.1367608642578,-0.0046457558470492
2015-04-23,234.0529937744141,236.4750061035156,233.19900512695312,236.4620056152344,17036000,254.4041607666016,0.0097619345801298
2015-04-24,235.97000122070312,236.30499267578125,229.93299865722656,231.2680053710937,21448700,253.50596069335936,-0.021965474878836
2015-04-25,231.2350006103516,232.56100463867188,226.3370056152344,226.38999938964844,13957200,252.5793008422852,-0.0210924376401224
2015-04-26,226.41000366210932,226.94400024414065,214.87399291992188,219.42999267578125,28943700,251.44268096923827,-0.0307434371334046
2015-04-27,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,38574000,250.54132080078125,0.0449163885366388
2015-04-28,228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,21469200,249.2662808227539,-0.0149638435117935
2015-04-29,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,18936500,247.947240600586,-0.0002080851484427
2015-04-30,225.6929931640625,239.56300354003903,224.9929962158203,236.1450042724609,33818600,246.74256072998048,0.0457778540915452
2015-05-01,235.93899536132807,238.96600341796875,232.07899475097656,232.07899475097656,18815300,245.497060546875,-0.0172182745682524
2015-05-02,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,12535500,244.48892028808595,0.0122846013180288
2015-05-03,234.8800048828125,243.2400054931641,234.0829925537109,240.3580017089844,18494100,243.65838012695312,0.0231047937786901
2015-05-04,240.3560028076172,242.63800048828125,237.8099975585937,239.0180053710937,21223400,242.7108801269532,-0.0055750019902105
2015-05-05,238.8520050048828,239.20399475097656,232.0540008544922,236.1210021972656,23929100,241.6214404296875,-0.0121204390829482
2015-05-06,236.24899291992188,236.45399475097656,229.2310028076172,229.7819976806641,29587200,240.5069802856445,-0.0268464238996651
2015-05-07,229.66200256347656,239.10499572753903,228.572998046875,237.33399963378903,29064400,240.1276800537109,0.0328659426297628
2015-05-08,237.20399475097656,246.2749938964844,236.2740020751953,243.86300659179688,27445500,239.7863800048828,0.0275097835458981
2015-05-09,243.7689971923828,247.8040008544922,239.63900756835932,241.83200073242188,19790500,239.3880401611328,-0.008328470512031
2015-05-10,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,15019100,238.9934603881836,-0.0063514980595886
2015-05-11,240.2989959716797,244.2700042724609,239.37600708007807,242.1580047607422,20892300,238.47742065429688,0.0077487743077091
2015-05-12,242.1450042724609,242.8809967041016,240.0989990234375,241.11199951171875,19282600,237.9648608398437,-0.0043195154752654
2015-05-13,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,27180100,237.78050079345704,-0.0196381790202915
2015-05-14,236.2140045166016,237.7989959716797,234.0570068359375,236.9290008544922,24413700,237.5951406860352,0.002335260857404
2015-05-15,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753903,16329400,237.37660064697263,0.002853153774375
2015-05-16,237.6439971923828,237.697006225586,235.2949981689453,236.1529998779297,11089700,237.1590805053711,-0.0061109651552713
2015-05-17,236.009994506836,238.0249938964844,236.009994506836,236.802001953125,11134300,236.8391604614258,0.0027482271050158
2015-05-18,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,16780300,236.64746063232425,-0.0155150545239349
2015-05-19,233.03700256347656,234.1510009765625,231.81700134277344,231.947006225586,14241900,236.33588073730468,-0.0050658853743782
2015-05-20,231.88999938964844,234.68299865722656,231.8419952392578,234.0180053710937,15499400,236.1317608642578,0.0089287599749987
2015-05-21,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,15108900,235.89320068359376,0.005666182682946
2015-05-22,235.3209991455078,240.968994140625,235.0599975585937,240.34800720214844,27003000,235.6400607299805,0.0212625483807051
2015-05-23,240.28599548339844,241.0249938964844,238.6909942626953,238.8719940185547,14605000,235.33106048583983,-0.0061411500797354
2015-05-24,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,11508000,235.07618041992188,0.0087118162163923
2015-05-25,240.927001953125,241.02099609375,236.63699340820312,237.1100006103516,14423900,234.60642059326173,-0.015949177941797
2015-05-26,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,16425000,234.23890045166016,2.529081053581628e-05
2015-05-27,237.06500244140625,238.6360015869141,236.69500732421875,237.2830047607422,18837000,233.92096069335932,0.0007043280427325
2015-05-28,237.2570037841797,237.82400512695312,236.6519927978516,237.4080047607422,13829600,233.76868072509765,0.000526797105111
2015-05-29,237.3769989013672,237.52200317382807,235.7310028076172,237.0959930419922,14805000,233.63708068847657,-0.0013142426223767
2015-05-30,237.0919952392578,237.093002319336,232.04600524902344,233.34500122070312,14098600,233.5825405883789,-0.0158205618457023
2015-05-31,233.134994506836,233.2519989013672,229.54200744628903,230.19000244140625,14730800,233.45530059814453,-0.0135207472317472
2015-06-01,230.2330017089844,231.71299743652344,221.29600524902344,222.92599487304688,26090500,233.19076049804687,-0.0315565727934182
2015-06-02,222.8939971923828,226.4160003662109,222.41900634765625,225.8029937744141,20459000,233.21508026123047,0.0129056232450845
2015-06-03,225.73599243164065,227.4040069580078,223.92999267578125,225.87399291992188,17752400,233.3493801879883,0.0003144296021988
2015-06-04,225.77200317382807,226.5809936523437,224.0540008544922,224.32400512695312,14728100,233.3592004394532,-0.0068621790978754
2015-06-05,224.1540069580078,225.968002319336,223.1790008544922,224.95199584960932,18056500,233.2867803955078,0.0027994806989151
2015-06-06,225.0050048828125,225.718994140625,224.3789978027344,225.61900329589844,11131500,233.3415203857422,0.0029651101505896
2015-06-07,225.5959930419922,226.19400024414065,222.6519927978516,222.8809967041016,13318400,233.33202026367184,-0.0121355318115912
2015-06-08,222.8789978027344,229.4640045166016,222.8390045166016,228.488998413086,23378400,233.44980010986328,0.0251614170427889
2015-06-09,228.5379943847656,230.95399475097656,227.9290008544922,229.04800415039065,28353100,233.53824005126955,0.0024465323984399
2015-06-10,228.9949951171875,229.7819976806641,228.009994506836,228.8029937744141,15904800,233.40891998291016,-0.0010696900716746
2015-06-11,228.85499572753903,230.28700256347656,228.7669982910156,229.7050018310547,14416000,233.3195001220703,0.0039422913212838
2015-06-12,229.7050018310547,231.0570068359375,229.31300354003903,229.98199462890625,14017700,233.1898999023437,0.0012058631533644
2015-06-13,229.9199981689453,232.6519927978516,229.2100067138672,232.4019927978516,13305300,233.2125796508789,0.0105225549193543
2015-06-14,232.44200134277344,234.8580017089844,232.0039978027344,233.54299926757807,12165900,233.3556396484375,0.0049096242936221
2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,19912100,233.70349975585933,0.0140445176673391
2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.8950042724609,41612000,234.13567993164065,0.0594199310947014
2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,43858400,234.6042599487305,-0.0064210433169096
2015-06-18,249.4279937744141,252.1080017089844,244.1269989013672,249.0070037841797,30980200,235.0682400512696,-0.001111153550366
2015-06-19,249.04299926757807,250.9770050048828,243.78700256347656,244.6060028076172,23965300,235.23746002197265,-0.0176742055832973
2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.2120056152344,20608100,235.50012023925785,0.0024774649872096
2015-06-21,245.1000061035156,245.2239990234375,241.8820037841797,243.94400024414065,10600900,235.680400390625,-0.0051710574607157
2015-06-22,243.968994140625,247.91700744628903,243.7790069580078,246.9900054931641,17692500,235.8130404663086,0.0124864938099522
2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,15108700,235.9186004638672,-0.0109073249290453
2015-06-24,244.2819976806641,244.34100341796875,240.51499938964844,240.51499938964844,17344900,236.00648040771483,-0.0154771497614987
2015-06-25,240.3650054931641,243.33200073242188,240.3650054931641,242.7989959716797,16133100,236.26682037353515,0.0094962750257876
2015-06-26,242.60400390625,243.74899291992188,241.5529937744141,243.593994140625,13983500,236.39202026367187,0.0032743058337771
2015-06-27,243.5489959716797,251.3390045166016,243.11700439453125,250.9900054931641,20488600,236.5345602416992,0.0303620431145335
2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.0110015869141,15137600,236.67814025878903,-0.0078847916767104
2015-06-29,248.7209930419922,257.1730041503906,248.5809936523437,257.0639953613281,34742900,237.0135000610352,0.0323399115825944
2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,44533800,237.43177978515624,0.0233715950653607
2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,27029800,237.7819598388672,-0.0169192803581017
2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,21551900,238.16265991210932,-0.0124081169221569
2015-07-03,255.45899963378903,257.0769958496094,253.5050048828125,256.33599853515625,19033800,238.55079986572267,0.003617668560623
2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,15620400,239.0164196777344,0.0177500929208922
2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,44156100,239.7316195678711,0.0422675369108236
2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,49154800,240.3761795043945,-0.0106026400540064
2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,28857600,241.03775939941409,-0.0104932463282315
2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,36980200,241.81451934814453,0.0171971545342231
2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,40301200,242.51871917724608,-0.0057499743888341
2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,100390000,243.50971954345704,0.0581886572335745
2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,41109900,244.5650592041016,0.028856267327177
2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,56405000,246.0049594116211,0.0605633104808516
2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,62053900,247.0269790649414,-0.0605179016520901
2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,28727200,248.03405883789063,-0.0157162598843785
2015-07-15,288.0450134277344,293.2479858398437,285.36700439453125,285.8290100097656,27486600,249.0083190917969,-0.0056875967395711
2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,49482600,249.82443878173828,-0.0270791993845854
2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,27591400,250.66571838378903,0.0049732123848549
2015-07-18,279.3309936523437,282.5270080566406,274.07501220703125,274.9010009765625,25187100,251.42181854248048,-0.0163557856754582
2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,15332500,252.2271987915039,-0.0046816392087172
2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,253.2030184936524,0.0196151279129632
2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,254.26115875244145,-0.0112838504300482
2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,255.2895385742188,0.0050355722899031
2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,256.2930389404297,-0.004231171035699
2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,37199400,257.572119140625,0.0443001184888875
2015-07-25,288.1640014648437,290.7330017089844,286.00201416015625,288.6969909667969,20662200,258.8470190429687,0.0014533742015652
2015-07-26,288.6400146484375,293.052001953125,287.7059936523437,292.6860046386719,16032300,260.18835906982423,0.0138173025583552
2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,30592000,261.6032189941406,0.0032047595935034
2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,25453600,262.9219790649414,0.002734820902126
2015-07-29,294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,24672600,264.13281890869143,-0.0164285394449129
2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,21635800,265.31119873046873,-0.0064505386865291
2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,23629100,266.4100985717773,-0.0106769420774592
2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.6010131835937,18995000,267.4424789428711,-0.0107113324372647
2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,17722200,268.44671936035155,0.0035972899274365
2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.2269897460937,21474100,269.40039916992185,-0.0049078384605217
2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,21908700,270.3682989501953,0.0141913737300121
2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,20128000,270.988038635254,-0.0116963118965146
2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,18792100,271.57389862060546,-0.0117247387570615
2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,42484800,272.1854583740234,0.0036183734496617
2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.9970092773437,58533000,272.51327850341795,-0.0664841917335929
2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,23789600,272.91069854736327,0.0156553461913977
2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,20979400,273.3212185668945,-0.0023125080587227
2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,25433900,273.78913818359376,0.0223692104212791
2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,26815400,274.23073822021485,-0.0148305735164121
2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,27685500,274.7020379638672,-0.0086194718998181
2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,27091200,275.1596578979492,0.0060587934901223
2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,19321100,275.5187979125977,-0.0155412447928404
2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,29717000,275.6691375732422,-0.0116382900746898
2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.9760131835937,21617900,275.84843780517576,-0.0020540076878606
2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,42147200,274.9287377929688,-0.181788290523127
2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,60869200,274.2009780883789,0.0739297200308271
2015-08-20,226.8990020751953,237.3650054931641,226.8990020751953,235.3500061035156,32275000,273.7355581665039,0.038229430162151
